,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,cost,review,menu_item,type,city
2452,1,0,3.9,100,8,70,897,1117,400,12312,2837,3,5
2453,1,0,3.0,40,8,30,234,946,200,3771,3977,3,5
2454,1,0,4.0,93,8,30,2405,765,300,4798,817,3,5
2455,0,1,4.1,473,73,20,3557,1126,800,10959,5004,3,5
2456,1,1,4.2,2840,65,22,3962,1006,800,6126,3193,3,5
2457,0,1,4.3,446,65,54,1737,1120,2000,1816,5004,3,5
2458,0,1,4.0,1703,12,13,2975,384,1000,3451,5004,3,5
2459,1,0,4.4,1087,48,1,3788,177,600,7375,893,3,5
2460,0,0,4.4,1896,65,30,5058,954,400,12549,5004,3,5
2461,0,0,4.5,232,66,30,2318,788,1250,13479,5004,3,5
2462,0,0,4.3,521,48,1,1624,1500,1400,11964,5004,3,5
2463,0,0,3.6,221,14,62,2241,1636,300,1573,5004,3,5
2464,1,0,4.1,41,12,30,3251,787,150,7498,2578,3,5
2465,1,0,4.1,114,66,13,1679,167,700,4345,3188,3,5
2466,1,0,4.3,570,78,13,1316,405,700,11486,4839,3,5
2467,0,0,4.0,1443,49,33,805,782,500,8430,5004,3,5
2468,1,0,4.4,69,48,62,2404,787,300,9854,3236,3,5
2469,0,0,4.3,183,12,30,5072,787,400,13433,5004,3,5
2470,0,0,4.5,292,48,30,2306,952,400,12230,5004,3,5
2471,0,1,4.1,117,78,20,1433,642,2000,4832,5004,3,5
2472,1,0,4.2,432,78,14,1607,480,700,6624,5004,3,5
2473,1,1,4.1,294,66,20,419,911,1000,5420,479,3,5
2474,1,0,4.2,115,49,14,2324,348,500,9039,5004,3,5
2475,0,0,4.0,97,78,30,479,173,400,6108,5004,3,5
2476,0,0,3.6,52,66,3,3910,186,300,12826,5004,3,5
2477,1,0,4.0,78,14,64,4459,862,350,12157,686,3,5
2478,1,0,4.3,116,76,30,5074,787,400,13146,4439,3,5
2479,1,0,4.2,231,48,2,2637,192,300,10242,2992,3,5
2480,0,0,4.0,79,49,30,1614,765,800,12699,5004,3,5
2481,0,0,4.0,183,14,62,94,1117,400,5286,5004,3,5
2482,1,0,4.0,85,65,35,5093,440,400,10662,5004,3,5
2483,1,0,3.8,59,14,69,1855,851,300,11679,5004,3,5
2484,0,0,4.0,100,65,30,2500,952,150,5165,5004,3,5
2485,1,0,4.1,63,49,30,1765,765,900,6630,5004,3,5
2486,1,0,3.9,61,73,9,2134,212,150,10809,5004,3,5
2487,1,0,4.0,68,12,30,2293,765,250,6411,5004,3,5
2488,1,0,4.0,122,12,12,4416,215,400,6660,5004,3,5
2489,1,0,2.9,46,78,3,1719,185,400,2799,5004,3,5
2490,0,0,4.2,221,76,30,2682,952,150,12731,5004,3,5
2491,1,0,4.0,47,66,30,1883,771,300,12710,5004,3,5
2492,0,0,3.4,27,49,62,3506,1367,300,3142,5004,3,5
2493,1,0,4.1,49,65,29,935,179,500,4437,5004,3,5
2494,1,0,3.7,73,65,30,5043,771,350,825,5004,3,5
2495,0,0,3.9,49,65,30,1616,173,600,7842,5004,3,5
2496,1,0,4.1,125,49,22,5098,656,900,2503,5004,3,5
2497,1,1,4.7,4657,15,59,1744,1454,1300,11224,323,3,5
2498,0,0,4.1,211,20,3,3911,186,200,4896,5004,3,5
2499,1,0,4.3,652,15,17,817,425,750,6352,3388,3,5
2500,1,0,4.2,33,15,30,2023,785,300,5823,2061,3,5
2501,1,1,4.3,61,8,20,98,1537,700,11121,1233,4,5
2502,0,1,4.3,2651,8,5,152,716,1300,3334,5004,4,5
2503,0,1,4.4,1187,8,20,4679,1064,1100,10596,5004,4,5
2504,0,1,4.5,8375,8,61,2450,19,2000,11026,5004,4,5
2505,0,0,4.5,1573,8,21,1446,1543,1500,6913,5004,4,5
2506,0,1,4.4,256,8,54,1500,137,1500,3330,5004,4,5
2507,1,1,4.0,2103,8,27,4302,538,2000,4223,3615,4,5
2508,1,0,4.4,2090,8,20,402,1398,750,8675,206,4,5
2509,0,1,4.2,240,8,57,1407,30,1500,13777,5004,4,5
2510,1,0,4.0,48,8,20,4691,1015,1500,9572,4991,4,5
2511,1,1,4.3,393,8,5,3292,890,1600,5882,696,4,5
2512,1,0,4.1,1117,8,20,3961,14,1500,3452,4829,4,5
2513,0,0,4.2,4422,8,26,466,12,1200,11758,5004,4,5
2514,1,1,4.0,929,8,20,4999,1487,800,1068,5004,4,5
2515,0,1,4.1,548,8,60,2107,876,1100,6347,5004,4,5
2516,0,0,4.0,949,8,57,203,1192,1100,4978,5004,4,5
2517,1,0,4.0,1203,8,8,1550,661,2000,5473,5004,4,5
2518,0,0,4.2,618,8,13,681,367,500,13520,5004,4,5
2519,1,0,3.9,387,8,20,2845,1470,750,11449,5004,4,5
2520,0,0,2.0,395,8,46,1839,876,1500,3475,5004,4,5
2521,1,0,3.7,279,8,20,4526,1268,800,12142,5004,4,5
2522,1,0,4.2,127,8,20,4919,1650,700,3061,5004,4,5
2523,0,1,4.1,373,8,20,745,1152,650,7925,5004,4,5
2524,1,0,3.8,72,8,13,4383,341,650,3904,5004,4,5
2525,1,0,2.9,50,8,62,2747,1585,350,9169,5004,4,5
2526,0,0,4.0,162,8,62,3238,615,400,11160,5004,4,5
2527,0,0,2.8,133,8,20,922,1436,650,3296,5004,4,5
2528,1,1,4.0,1021,8,20,3284,1371,700,6137,5004,4,5
2529,0,0,3.9,122,8,20,1179,1012,500,5701,5004,4,5
2530,1,1,3.9,96,8,21,111,1143,1300,6236,5004,4,5
2531,0,1,3.9,105,8,20,4326,583,1000,3444,5004,4,5
2532,0,0,3.7,125,8,20,3226,607,600,5600,5004,4,5
2533,1,0,3.8,69,8,20,387,1583,500,4702,5004,4,5
2534,0,0,3.9,39,8,20,2881,615,500,7791,5004,4,5
2535,1,0,3.9,206,8,20,3859,1477,800,3345,5004,4,5
2536,1,0,3.6,104,8,13,684,402,800,4621,5004,4,5
2537,1,0,4.1,1079,8,66,524,318,550,11212,5004,4,5
2538,1,0,3.8,191,8,62,580,320,450,2242,5004,4,5
2539,1,0,3.9,64,8,63,685,817,250,7820,5004,4,5
2540,0,0,4.0,336,8,62,4901,1665,300,3672,5004,4,5
2541,1,0,3.7,123,8,43,513,556,400,838,5004,4,5
2542,0,0,2.7,61,8,62,4376,1503,600,558,5004,4,5
2543,1,0,3.7,184,8,62,596,320,500,8411,4046,4,5
2544,1,0,4.2,93,8,62,1997,1557,300,8226,5004,4,5
2545,0,0,3.4,8,8,62,4725,1152,450,10282,5004,4,5
2546,1,0,3.5,89,8,41,549,321,600,8770,1397,4,5
2547,0,1,4.4,4575,49,46,1479,154,1700,9251,5004,4,5
2548,1,1,4.2,4732,12,20,840,1202,1500,6910,4652,4,5
2549,0,1,4.5,2194,66,20,4314,1099,1800,10554,5004,4,5
2550,0,0,4.7,3894,65,54,3783,645,1500,7801,5004,4,5
2551,1,1,4.3,3126,49,20,75,1412,1500,6315,4450,4,5
2552,0,1,4.2,3116,48,46,1482,622,2500,7628,5004,4,5
2553,0,1,4.4,858,48,37,1567,146,3000,5921,5004,4,5
2554,0,1,4.4,2115,48,37,3535,1310,2200,10012,5004,4,5
2555,1,1,4.4,2229,48,39,4678,1010,3000,8108,4718,4,5
2556,0,0,4.3,1773,65,20,2988,42,800,9515,5004,4,5
2557,0,1,4.6,2339,49,37,1914,523,2800,11216,5004,4,5
2558,0,0,4.3,1348,66,20,2349,284,550,2184,5004,4,5
2559,0,0,4.6,2259,12,13,2177,493,1100,11122,5004,4,5
2560,1,1,4.0,1912,49,20,4315,1659,2100,11247,797,4,5
2561,0,0,4.4,2392,48,25,90,1120,1500,7104,5004,4,5
2562,0,0,4.6,979,49,37,4572,1650,3000,11237,5004,4,5
2563,0,1,4.5,5262,76,21,519,5,2500,2891,5004,4,5
2564,0,1,4.5,674,65,37,68,1082,3500,13201,5004,4,5
2565,1,1,4.6,1211,76,21,4677,144,1700,6372,5004,4,5
2566,0,1,4.2,2212,65,55,4639,692,1700,13169,5004,4,5
2567,1,0,4.3,7544,12,46,3309,32,1500,11645,5004,4,5
2568,0,1,4.4,2039,48,21,2227,924,1200,2140,5004,4,5
2569,1,1,4.4,1110,12,21,2062,206,1200,5084,5004,4,5
2570,1,1,4.4,3651,48,23,3290,1460,1300,9648,5004,4,5
2571,0,1,4.6,1082,66,20,1557,800,1500,7614,5004,4,5
2572,0,0,4.3,606,76,60,4485,669,1300,7963,5004,4,5
2573,0,1,4.3,149,78,37,3589,17,2800,7279,5004,4,5
2574,0,1,4.1,1327,48,21,3699,808,2100,4606,5004,4,5
2575,1,1,4.3,2664,49,13,3665,404,1200,7017,2474,4,5
2576,0,1,4.1,473,73,20,3557,1126,800,10957,5004,4,5
2577,0,1,4.1,2044,27,20,2345,1371,1600,2053,5004,4,5
2578,1,1,4.3,3484,48,61,5112,644,1700,5947,5004,4,5
2579,1,0,4.6,2490,48,20,522,807,1600,11931,5004,4,5
2580,0,1,4.3,755,48,40,1237,1407,3000,6204,5004,4,5
2581,0,1,4.2,167,12,20,4836,1576,1000,1275,5004,4,5
2582,1,1,4.2,2840,65,22,3962,1006,800,6124,5004,4,5
2583,0,1,4.3,446,65,54,1737,1120,2000,1812,5004,4,5
2584,1,1,4.3,2040,49,20,4634,1623,1500,9499,5004,4,5
2585,0,0,3.9,2322,76,20,1640,1587,700,3098,5004,4,5
2586,0,0,4.3,1028,48,46,3102,1110,1500,12676,5004,4,5
2587,0,1,4.3,595,27,21,1563,147,2500,6838,5004,4,5
2588,1,1,4.2,2923,12,20,4653,966,1000,6492,5004,4,5
2589,1,1,3.9,1361,49,37,2997,1152,2100,1481,1880,4,5
2590,1,1,4.4,484,76,5,4244,1120,1900,10064,5004,4,5
2591,1,1,4.5,1394,12,21,2333,556,1700,5865,5004,4,5
2592,0,1,4.3,666,65,20,4695,1009,2000,12159,5004,4,5
2593,0,1,4.6,1423,48,37,4328,1619,2200,10625,5004,4,5
2594,1,1,4.3,763,48,20,4835,1490,1400,13746,5004,4,5
2595,1,1,4.4,1867,48,20,3861,1005,1500,10537,5004,4,5
2596,1,0,4.3,2177,65,20,1037,237,600,10771,5004,4,5
2597,1,0,3.9,74,49,20,352,253,800,2410,5004,4,5
2598,0,0,4.5,3614,76,13,628,336,900,548,5004,4,5
2599,0,1,4.4,282,65,5,1456,123,1200,6399,5004,4,5
2600,1,1,4.4,737,49,22,695,8,1700,2491,5004,4,5
2601,0,1,4.2,149,78,37,4064,984,2500,10761,5004,4,5
2602,0,1,4.4,1094,78,20,3066,1321,1600,13212,5004,4,5
2603,0,0,4.3,1773,12,46,2782,709,1300,5152,5004,4,5
2604,1,1,4.1,875,65,20,4550,1530,1400,7933,5004,4,5
2605,0,1,4.4,189,48,21,3707,1221,1000,4372,5004,4,5
2606,0,1,4.1,1769,12,13,1708,384,1000,8818,5004,4,5
2607,0,0,4.4,2662,12,13,1666,330,600,7033,5004,4,5
2608,0,1,4.3,695,66,37,1425,803,2500,11843,5004,4,5
2609,0,1,4.3,548,73,20,4693,1009,1400,5799,5004,4,5
2610,1,0,3.9,377,49,70,4044,1117,200,12900,5004,4,5
2611,0,1,4.5,340,49,20,3881,961,1500,12847,5004,4,5
2612,0,1,4.5,583,48,37,3896,961,4000,13091,5004,4,5
2613,0,0,4.3,1199,65,20,3154,519,550,6657,5004,4,5
2614,0,0,4.3,701,49,37,409,810,3000,9447,5004,4,5
2615,0,1,3.8,64,49,20,4323,165,1500,2821,5004,4,5
2616,0,1,4.2,484,65,46,3336,876,3000,9443,5004,4,5
2617,0,0,4.1,1022,65,20,2350,1227,500,6664,5004,4,5
2618,0,1,4.2,347,48,21,436,1371,1000,6183,5004,4,5
2619,0,0,4.3,2319,12,5,521,883,1100,1285,5004,4,5
2620,1,0,4.0,787,12,20,4868,41,650,13106,5004,4,5
2621,0,1,4.3,284,76,5,1534,1100,1200,3174,5004,4,5
2622,0,1,4.1,565,49,22,3320,1345,2500,13807,5004,4,5
2623,0,0,4.3,456,48,25,1152,171,1500,13916,5004,4,5
2624,0,1,4.4,186,49,37,5135,1096,2000,13398,5004,4,5
2625,0,1,4.2,2074,48,20,1700,805,1500,11246,5004,4,5
2626,0,1,4.1,209,49,60,3795,688,1000,3240,5004,4,5
2627,1,1,4.2,2270,76,21,2835,813,1400,6897,2916,4,5
2628,0,0,4.3,687,48,20,3196,1654,1500,4610,5004,4,5
2629,0,0,4.2,1279,12,57,1429,695,1100,6034,5004,4,5
2630,1,0,3.9,117,78,20,1732,511,600,9959,657,4,5
2631,1,1,4.3,500,48,21,4084,556,1300,7615,1547,4,5
2632,1,1,4.2,980,78,21,4565,910,1000,5498,2899,4,5
2633,1,0,4.0,1096,78,20,67,1046,1300,3309,2110,4,5
2634,1,0,4.3,3547,12,13,696,457,650,11747,4459,4,5
2635,1,1,4.4,218,76,20,4544,1525,850,12479,5004,4,5
2636,1,1,4.2,937,12,13,2855,383,750,13606,4854,4,5
2637,1,1,4.4,861,49,20,1476,155,1800,4596,4460,4,5
2638,0,0,4.1,530,14,20,451,574,500,6354,5004,4,5
2639,0,1,4.5,550,78,20,3193,1078,1800,5255,5004,4,5
2640,1,1,4.0,932,12,21,600,21,1000,2239,308,4,5
2641,1,1,4.4,712,66,20,81,1086,1000,5769,5004,4,5
2642,0,1,4.6,116,66,20,1293,519,1200,12726,5004,4,5
2643,0,1,4.3,612,65,37,3903,1322,3400,4638,5004,4,5
2644,0,0,4.2,162,78,13,1597,497,750,11539,5004,4,5
2645,1,0,4.2,858,78,20,4917,1651,1800,13286,621,4,5
2646,0,0,4.0,53,66,37,2087,141,2000,12210,5004,4,5
2647,0,1,4.1,80,78,37,4686,1011,3000,4381,5004,4,5
2648,0,1,4.1,93,65,57,1547,662,1000,2158,5004,4,5
2649,1,1,4.1,853,12,20,2963,1530,1400,9160,3279,4,5
2650,0,1,4.3,355,66,37,1798,1371,3500,11314,5004,4,5
2651,0,0,4.3,67,65,13,2813,478,400,11127,5004,4,5
2652,0,0,4.3,788,12,16,4637,451,900,11496,5004,4,5
2653,0,1,3.9,680,12,21,221,1555,1200,10517,5004,4,5
2654,0,0,4.1,765,65,20,327,1372,800,2485,5004,4,5
2655,0,1,4.2,538,49,26,3829,1400,1500,13358,5004,4,5
2656,0,1,4.3,325,66,20,2076,1275,1200,9338,5004,4,5
2657,0,1,4.3,231,66,37,4694,1009,4000,7197,5004,4,5
2658,0,0,3.9,161,74,20,2192,1192,500,2453,5004,4,5
2659,1,0,4.1,114,66,13,1679,167,700,4344,3188,4,5
2660,0,1,4.0,171,12,20,4759,1152,1300,1824,5004,4,5
2661,0,1,4.1,270,65,38,4715,1152,4000,7542,5004,4,5
2662,1,1,4.1,354,66,20,3122,1545,1200,2303,1024,4,5
2663,1,1,4.1,450,12,20,2525,1152,1000,3892,5004,4,5
2664,1,1,4.1,765,78,21,4652,28,1200,6046,215,4,5
2665,0,0,3.9,378,65,4,2777,1231,1000,11551,5004,4,5
2666,1,0,4.3,570,78,13,1316,405,700,11479,4839,4,5
2667,1,0,4.0,162,66,21,3353,1152,1700,3840,2714,4,5
2668,1,0,4.3,901,78,20,2646,1009,2000,7312,3406,4,5
2669,1,1,4.3,550,73,20,2064,568,1200,13413,2632,4,5
2670,1,1,4.3,1048,48,20,3580,977,1600,9243,3834,4,5
2671,1,0,4.4,319,12,20,2567,1371,800,13373,5004,4,5
2672,1,1,4.3,225,49,5,3341,120,2000,12742,3239,4,5
2673,0,1,4.3,449,49,37,1746,556,3000,7228,5004,4,5
2674,0,0,4.2,38,66,4,1461,895,2000,4837,5004,4,5
2675,0,1,3.9,312,65,37,4352,1343,2000,13698,5004,4,5
2676,0,1,4.4,424,65,38,1913,519,3500,10015,5004,4,5
2677,0,0,4.1,1543,48,57,185,758,1200,1575,5004,4,5
2678,1,0,4.0,113,49,20,3636,968,1000,11907,5004,4,5
2679,1,0,4.1,459,12,13,561,343,700,2149,5004,4,5
2680,1,1,4.0,188,74,21,303,1357,1300,680,4469,4,5
2681,0,0,4.3,524,12,20,4288,1149,800,11169,5004,4,5
2682,1,0,4.0,360,65,20,2413,608,1000,3367,4682,4,5
2683,1,0,2.8,109,73,20,4899,614,500,2855,5004,4,5
2684,1,0,4.0,175,78,20,1022,264,750,7822,330,4,5
2685,1,0,3.9,463,78,16,1323,338,800,5551,467,4,5
2686,0,1,4.4,183,48,21,4651,1009,1800,11193,5004,4,5
2687,1,0,4.2,172,14,20,2939,1147,800,2262,4883,4,5
2688,0,1,4.1,608,49,27,1508,622,2800,4246,5004,4,5
2689,1,0,4.3,1133,27,13,629,436,800,13348,4774,4,5
2690,1,0,4.2,121,48,21,4268,1148,1000,4560,5004,4,5
2691,1,0,3.9,205,76,20,4132,1231,500,8678,5004,4,5
2692,0,0,3.8,617,49,46,2046,1250,3000,6377,5004,4,5
2693,0,1,3.9,297,73,13,2323,453,750,4337,5004,4,5
2694,1,0,3.9,366,65,20,2189,1212,800,12603,5004,4,5
2695,0,1,4.1,117,78,20,1433,642,2000,4831,5004,4,5
2696,0,0,3.9,183,78,20,2628,1316,2200,7300,5004,4,5
2697,1,0,3.6,95,27,16,3537,371,650,678,1750,4,5
2698,0,1,4.1,335,49,21,4503,1046,1800,7785,5004,4,5
2699,1,0,3.9,224,12,20,4250,1338,950,9604,5004,4,5
2700,1,0,4.2,1764,76,20,3259,623,750,1675,5004,4,5
2701,0,1,4.2,175,66,37,4275,622,3000,9137,5004,4,5
2702,1,1,4.1,294,66,20,419,911,1000,5420,479,4,5
2703,0,1,3.9,747,12,57,178,884,1500,2435,5004,4,5
2704,1,0,4.2,115,49,14,2324,348,500,9038,5004,4,5
2705,1,0,4.1,54,65,20,1772,927,400,12208,5004,4,5
2706,0,0,4.0,108,74,20,2193,1192,550,9571,5004,4,5
2707,0,0,4.2,115,78,22,1672,1070,1000,11624,5004,4,5
2708,0,0,3.9,191,76,4,5126,876,600,9352,5004,4,5
2709,0,0,4.0,224,65,20,2743,1431,700,8098,5004,4,5
2710,0,0,4.0,58,78,20,1990,1091,2000,12353,5004,4,5
2711,1,0,3.7,111,74,20,2200,1192,550,3645,5004,4,5
2712,1,1,3.8,203,66,20,4746,1254,1200,7768,5004,4,5
2713,0,0,2.7,402,49,57,4751,1192,1000,13753,5004,4,5
2714,0,0,4.2,697,76,62,2017,1543,300,10256,5004,4,5
2715,1,0,3.9,158,27,20,3197,606,1300,7648,5004,4,5
2716,1,0,3.9,87,78,20,2274,1238,500,10143,5004,4,5
2717,0,0,3.9,234,47,5,1544,992,1000,6,5004,4,5
2718,1,0,3.6,82,73,20,3018,1192,500,4782,5004,4,5
2719,1,1,3.8,198,49,20,3024,978,1600,3037,5004,4,5
2720,1,0,3.0,74,73,20,290,1152,500,13015,4565,4,5
2721,0,1,4.2,271,49,37,4292,990,3000,503,5004,4,5
2722,0,1,3.7,91,48,14,3296,351,1000,333,5004,4,5
2723,0,0,3.6,60,74,20,3425,1419,450,3364,5004,4,5
2724,1,0,4.1,119,66,20,1728,638,1000,9994,5004,4,5
2725,1,1,3.1,58,76,62,257,245,400,13408,5004,4,5
2726,0,0,2.5,433,14,20,2639,600,650,8676,5004,4,5
2727,0,0,4.0,101,66,20,1894,519,550,8974,5004,4,5
2728,0,0,4.1,104,48,19,4346,469,1200,883,5004,4,5
2729,0,0,3.1,120,48,21,416,1300,1200,3166,5004,4,5
2730,0,0,2.8,253,27,20,4330,1192,1000,1691,5004,4,5
2731,0,0,3.7,293,65,57,220,1292,1000,1757,5004,4,5
2732,0,0,4.0,93,65,46,1842,876,2000,6882,5004,4,5
2733,0,0,4.0,62,78,46,3941,876,1500,5782,5004,4,5
2734,1,0,3.9,184,73,20,1689,1571,400,9847,5004,4,5
2735,1,0,3.8,59,14,69,1855,851,300,11682,5004,4,5
2736,0,1,3.8,73,73,4,169,721,1200,35,5004,4,5
2737,0,0,4.1,117,49,37,4486,33,3000,7032,5004,4,5
2738,1,0,3.9,67,12,10,905,509,500,3338,5004,4,5
2739,1,0,4.2,382,78,13,5109,1474,500,3005,5004,4,5
2740,0,0,3.5,53,48,21,1538,152,1800,5113,5004,4,5
2741,0,0,3.9,72,48,46,1538,1617,2500,6607,5004,4,5
2742,0,0,3.9,134,76,20,3871,980,800,11373,5004,4,5
2743,0,0,4.1,168,49,37,1734,519,2500,4657,5004,4,5
2744,1,0,2.6,307,73,20,3027,1141,700,2134,5004,4,5
2745,0,0,3.9,89,76,20,4278,1389,1400,538,5004,4,5
2746,1,0,2.8,296,14,20,2983,233,600,5407,5004,4,5
2747,1,0,3.4,122,65,13,1622,360,600,256,5004,4,5
2748,0,1,3.9,315,49,13,2860,402,800,3207,5004,4,5
2749,0,0,3.7,52,66,20,2020,1419,550,6614,5004,4,5
2750,1,0,3.8,262,66,20,2674,602,850,12128,5004,4,5
2751,0,1,4.0,98,78,46,1399,885,2400,6148,5004,4,5
2752,1,0,3.3,261,73,20,270,1192,500,1837,5004,4,5
2753,0,1,3.8,108,78,4,3704,1192,1400,3180,5004,4,5
2754,0,1,3.9,100,65,20,1778,1152,1900,3783,5004,4,5
2755,0,0,3.0,107,49,20,2238,1300,800,1189,5004,4,5
2756,0,0,3.7,145,66,22,414,569,1000,3388,5004,4,5
2757,0,0,4.1,259,49,21,2818,661,1200,8872,5004,4,5
2758,0,1,4.2,258,49,21,1570,1657,1500,3706,5004,4,5
2759,1,0,4.0,132,65,12,124,1648,250,12272,5004,4,5
2760,1,0,3.8,96,78,13,133,418,600,2937,5004,4,5
2761,0,0,3.7,57,76,20,2631,1192,700,9798,5004,4,5
2762,0,0,3.8,67,66,20,801,1543,500,13592,5004,4,5
2763,0,1,4.3,164,66,37,4908,1005,3000,11344,5004,4,5
2764,0,0,4.0,209,65,20,4644,556,500,5655,5004,4,5
2765,0,0,3.8,150,12,20,4408,622,800,7135,5004,4,5
2766,1,0,3.5,140,12,20,2684,1152,600,8408,5004,4,5
2767,0,1,3.6,277,76,21,2964,55,800,9023,5004,4,5
2768,0,0,1.8,224,12,20,1857,1300,1200,468,5004,4,5
2769,0,0,2.9,46,73,20,338,1598,550,2459,5004,4,5
2770,1,1,3.8,194,76,20,2085,272,800,1953,5004,4,5
2771,0,0,3.9,119,27,21,4551,1533,800,9524,5004,4,5
2772,0,0,3.8,52,66,20,3182,1310,1200,12289,5004,4,5
2773,0,0,3.7,32,14,20,257,1331,800,1978,5004,4,5
2774,0,0,2.2,48,65,20,84,1046,600,1370,5004,4,5
2775,0,0,3.4,10,49,62,2179,1205,350,10264,5004,4,5
2776,0,0,3.8,217,48,20,3635,972,2000,9021,5004,4,5
2777,1,0,3.8,260,49,13,1697,330,700,7763,5004,4,5
2778,1,0,3.4,50,12,20,3515,1230,600,1772,5004,4,5
2779,0,0,3.7,82,49,37,3620,961,2500,13916,5004,4,5
2780,1,0,4.1,125,49,22,5098,656,900,2506,5004,4,5
2781,0,0,4.1,121,66,20,749,1192,600,12821,5004,4,5
2782,1,1,2.2,406,49,20,3108,1105,1000,1513,5004,4,5
2783,1,0,4.4,1087,48,1,3788,177,600,7374,5004,4,5
2784,1,0,4.0,867,48,62,1376,1604,400,2381,5004,4,5
2785,0,0,4.5,174,66,62,4128,1403,250,5419,5004,4,5
2786,1,0,4.4,222,49,62,678,317,700,13252,2552,4,5
2787,0,0,4.1,356,66,62,155,1177,400,10455,5004,4,5
2788,0,0,3.6,221,14,62,2241,1636,300,1573,5004,4,5
2789,0,0,3.9,80,12,62,2909,519,500,10639,5004,4,5
2790,0,0,4.0,1217,12,62,3046,1543,200,3107,5004,4,5
2791,1,0,3.9,101,78,62,2526,1152,150,13899,5004,4,5
2792,1,0,4.1,41,12,30,3251,787,150,7498,2578,4,5
2793,0,0,4.1,274,66,62,2738,1543,150,5814,5004,4,5
2794,0,0,4.0,1443,49,33,805,782,500,8431,5004,4,5
2795,1,1,4.1,94,12,62,257,925,300,2477,6,4,5
2796,1,0,4.3,284,76,62,569,328,500,6203,5004,4,5
2797,0,0,4.0,102,66,62,1059,77,300,5537,5004,4,5
2798,1,0,4.1,159,76,62,3483,1447,300,8446,5004,4,5
2799,1,0,4.0,101,76,62,4426,1019,150,8938,5004,4,5
2800,0,0,4.0,89,27,62,4,1564,300,4778,5004,4,5
2801,1,0,4.1,204,78,62,1690,1590,250,13882,5004,4,5
2802,0,0,2.7,77,49,62,469,1231,500,4136,5004,4,5
2803,0,0,3.9,75,14,62,1995,1543,150,6248,5004,4,5
2804,0,0,3.6,52,66,3,3910,186,300,12826,5004,4,5
2805,1,0,4.0,787,66,62,4217,89,400,7246,5004,4,5
2806,1,0,3.9,113,73,62,4136,859,250,9809,5004,4,5
2807,1,0,4.0,78,14,64,4459,862,350,12157,5004,4,5
2808,1,0,3.9,117,49,62,3799,1470,800,11825,5004,4,5
2809,1,0,3.8,106,65,62,4949,1557,200,11915,5004,4,5
2810,0,0,3.0,33,14,62,3688,1559,400,4377,5004,4,5
2811,0,0,3.2,57,48,62,4523,1527,350,3712,5004,4,5
2812,1,0,3.9,55,76,62,1260,254,400,8368,5004,4,5
2813,1,0,3.6,79,65,62,1871,1548,500,6554,5004,4,5
2814,0,0,3.8,95,12,62,4595,815,500,10862,5004,4,5
2815,0,0,3.9,77,49,62,2731,1543,200,2574,5004,4,5
2816,1,0,3.5,62,12,62,1865,264,400,4482,5004,4,5
2817,0,0,3.7,70,78,62,4122,1498,500,1295,5004,4,5
2818,1,0,3.1,163,12,62,4157,823,350,11400,5004,4,5
2819,1,0,3.8,170,73,62,3434,1412,250,9071,5004,4,5
2820,1,0,3.9,454,65,62,2280,268,400,10762,1174,4,5
2821,1,0,3.9,252,65,62,4231,1186,500,5053,1017,4,5
2822,0,0,3.7,58,12,62,2723,1593,250,4733,5004,4,5
2823,1,0,3.2,46,78,62,1805,1152,300,144,5004,4,5
2824,0,0,3.7,160,76,62,2993,233,300,6945,5004,4,5
2825,0,0,4.1,399,74,62,2231,1174,300,8203,5004,4,5
2826,0,0,3.8,38,14,62,3671,529,300,8933,5004,4,5
2827,0,0,3.8,41,65,62,4375,208,100,10293,5004,4,5
2828,1,0,3.8,113,65,30,1313,679,500,11528,5004,4,5
2829,1,1,4.7,4657,15,59,1744,1454,1300,8643,5004,4,5
2830,1,1,4.1,612,15,20,3532,46,1100,2114,5004,4,5
2831,1,1,4.5,1621,15,20,3603,1004,1300,13628,5004,4,5
2832,1,0,4.3,652,15,17,817,425,750,6352,5004,4,5
2833,0,1,4.0,323,15,46,2260,1393,1300,6306,5004,4,5
2834,1,1,4.2,474,15,20,2512,1268,1700,13692,5004,4,5
2835,1,0,4.1,391,15,20,2945,542,600,13415,5004,4,5
2836,1,1,4.3,858,15,22,4800,657,1000,9630,5004,4,5
2837,1,0,4.2,739,15,13,4437,404,750,5164,5004,4,5
2838,1,0,3.9,430,20,20,1105,1136,550,6942,5004,4,5
2839,1,1,4.0,378,15,20,3286,1239,850,2813,5004,4,5
2840,0,0,4.1,211,20,3,3911,186,200,4896,5004,4,5
2841,1,0,3.7,162,15,20,3224,602,700,267,5004,4,5
2842,1,0,3.3,201,15,20,3188,519,700,204,5004,4,5
2843,1,0,4.1,402,15,20,2509,1374,750,5096,5004,4,5
2844,1,1,3.8,91,15,20,4290,1425,1800,6169,5004,4,5
2845,0,1,3.7,100,61,20,2109,1566,1600,8241,5004,4,5
2846,0,0,4.0,107,15,62,275,1076,400,10577,5004,4,5
2847,1,0,3.7,74,20,62,4477,1152,300,7878,5004,4,5
2848,0,0,4.5,203,13,62,2742,1543,150,6825,5004,4,5
2849,0,0,3.2,41,13,62,4933,1613,400,1259,5004,4,5
2850,0,0,4.0,53,15,62,3095,1108,400,5513,5004,4,5
2851,0,1,3.9,156,15,20,2075,1442,1100,7083,5004,4,5
