,book_table,votes,location,rest_type,dish_liked,cuisines,cost,review,rate
565,0,114,3,20,3206,519,1000,5465,3.0
566,0,146,28,20,1169,519,600,145,3.8
567,0,248,0,32,4891,208,500,601,4.2
568,1,583,28,21,4662,686,1200,7508,4.1
569,0,42,28,62,3933,1192,500,2093,3.7
570,0,171,3,13,1578,330,300,1352,3.7
571,0,79,28,62,509,824,500,3587,3.7
572,0,46,28,13,2011,316,450,2714,3.7
573,0,1278,3,20,39,42,800,6966,4.2
574,0,276,0,66,868,1451,250,8461,3.4
575,0,64,28,20,2986,1550,750,2564,3.1
576,0,69,0,30,5046,771,300,8375,4.0
577,0,288,46,62,3409,1192,500,3774,3.7
578,0,676,3,45,2606,770,500,9320,4.3
579,0,140,28,62,4958,1543,100,7120,4.1
580,0,65,28,9,4889,215,600,2718,4.0
581,1,448,28,20,727,693,700,7707,4.1
582,0,203,0,14,4785,348,500,9703,4.0
583,0,166,3,62,962,1215,600,1163,3.1
584,1,1320,28,20,1895,1218,1200,7087,4.1
585,0,116,28,20,2665,602,400,7621,4.0
586,0,288,3,12,1230,215,400,13383,4.4
587,0,85,28,13,3816,494,500,378,2.7
588,0,124,0,62,4245,1192,400,4839,3.9
589,0,323,3,41,3565,1472,800,13916,3.6
590,0,51,3,62,2,1152,300,6785,3.7
591,0,229,28,20,3708,1292,1000,516,4.2
592,0,102,3,62,4242,1192,350,10213,2.8
593,0,76,28,62,4580,1019,150,780,4.0
594,0,42,28,30,3990,815,250,455,3.9
595,0,239,28,30,1721,787,500,7502,3.9
596,0,55,28,62,1644,1616,200,13603,3.7
597,0,178,28,30,5079,765,400,9797,3.9
598,0,224,3,62,83,1055,400,8931,3.4
599,0,199,0,62,3923,1447,300,2474,3.9
600,1,1010,28,58,225,880,1300,13737,4.0
601,1,72,28,62,1121,1492,400,5735,3.8
602,1,1000,3,21,1143,49,800,6970,4.1
603,0,613,0,13,3646,470,600,6593,3.8
604,0,42,0,62,2762,1428,250,2136,2.9
605,0,194,0,62,3432,1152,400,2921,3.7
606,0,423,3,30,1285,952,150,2728,4.3
607,0,158,30,20,4260,249,700,9712,3.7
608,1,1403,28,26,1518,1292,1100,1271,4.1
609,0,153,28,41,444,425,400,5526,3.9
610,1,90,3,20,1,1445,800,1427,2.9
611,0,140,0,20,1904,1178,600,10166,3.1
612,0,463,0,13,1663,342,500,1538,4.1
613,0,384,3,72,1340,1461,600,11245,4.2
614,0,177,3,62,4087,1108,400,10698,4.0
615,0,70,0,62,4729,1244,350,13471,3.6
616,1,790,28,20,1601,694,1300,5042,4.0
617,0,92,28,62,1673,1598,300,7475,3.9
618,0,131,3,69,1363,1117,400,13421,4.1
619,0,89,28,30,2634,953,400,7591,3.8
620,0,57,30,62,2534,1325,400,231,3.0
621,0,92,3,41,1213,672,1100,1531,3.8
622,0,57,28,20,4107,602,650,3608,3.0
623,0,133,28,29,1753,179,300,7799,4.3
624,0,164,3,0,4370,767,250,4279,4.0
625,0,161,28,29,343,1205,500,7449,3.9
626,0,308,30,13,1579,386,750,1595,4.0
627,0,208,28,20,1775,600,650,6775,2.6
628,0,116,3,20,4827,1419,400,9606,3.4
629,0,48,3,65,4896,547,650,1097,2.7
630,0,127,28,13,3842,465,700,899,3.7
631,1,727,28,13,1677,414,800,2576,3.9
632,0,125,3,13,4272,444,500,1790,3.9
633,0,170,3,20,1382,974,600,4031,2.6
634,0,89,3,20,4720,1192,550,7529,3.8
635,0,507,28,19,1164,458,1000,9282,4.0
636,0,254,0,20,4645,519,550,2584,3.8
637,0,334,3,20,381,1192,500,1604,2.8
638,0,69,3,14,1620,348,700,4655,3.8
639,1,842,28,21,1443,1542,1100,4245,4.1
640,0,88,28,0,1769,179,500,10334,4.0
641,0,283,0,62,5000,204,350,4004,3.5
642,1,293,28,20,2487,934,500,13099,4.1
643,0,106,3,20,257,1192,450,948,2.9
644,0,61,0,13,1698,330,650,5182,3.0
645,0,80,3,20,1903,45,650,13457,2.8
646,1,347,28,20,4723,1291,1000,4515,4.0
647,0,186,3,20,3694,1594,450,2072,3.4
648,0,93,3,72,1768,179,800,12394,4.0
649,0,183,3,29,2574,1152,450,3131,2.4
650,0,85,3,62,2714,1611,250,7418,2.9
651,0,66,3,20,371,588,800,831,3.4
652,0,58,3,62,3144,201,250,1831,2.9
653,0,162,3,20,4144,1192,500,1217,3.6
654,0,67,3,41,1365,1447,300,5630,2.7
655,0,90,3,20,3237,1192,750,3564,2.2
656,0,96,3,20,784,1288,500,1126,2.4
657,0,101,3,20,423,1075,500,8692,4.0
658,1,560,28,20,3726,1152,800,2993,3.8
659,0,243,28,20,791,284,450,7129,3.7
660,0,148,3,62,4772,1543,250,8515,3.2
661,0,291,3,20,1645,1596,250,1533,2.3
662,1,1337,3,46,1556,7,1700,2388,3.9
663,0,65,3,30,3374,952,200,10144,4.0
664,0,43,28,20,4718,581,600,715,3.6
665,0,46,0,20,2650,1152,400,3436,3.7
666,0,46,0,30,1970,956,150,4697,3.7
667,0,117,28,62,1832,1152,150,3496,3.7
668,1,2487,3,57,2140,1339,900,10795,4.4
669,0,66,3,20,3978,1192,600,11013,3.2
670,1,1187,28,26,1000,975,1200,3848,4.1
671,0,353,28,20,3241,1412,1200,12463,4.3
672,1,1212,28,20,2480,1486,1200,2493,4.2
673,0,115,0,20,4871,563,550,8715,3.7
674,0,952,28,20,2028,1610,400,13122,4.1
675,0,915,28,20,2198,1152,600,5134,3.8
676,0,135,0,20,4581,1192,500,4114,3.7
677,1,466,28,20,2959,1060,700,5441,4.1
678,0,115,28,62,271,1205,350,10827,3.8
679,0,61,28,72,1055,1048,400,9639,3.9
680,0,86,28,30,2814,945,250,4148,3.9
681,0,193,28,20,981,1551,500,4182,4.0
682,0,82,28,47,1541,1468,1000,7725,3.8
683,0,115,28,62,4962,1543,200,13494,3.9
684,0,28,0,20,257,1192,500,5158,3.7
685,0,63,28,3,3641,189,600,4380,3.2
686,0,44,0,29,424,1192,500,236,3.1
687,0,65,28,20,2344,1416,750,9963,3.5
688,0,76,0,62,330,1192,500,11609,2.7
689,0,75,0,62,4933,1434,400,8336,2.6
690,0,55,28,20,42,64,800,4152,3.0
691,0,48,28,20,2407,1331,800,13377,3.7
692,0,39,28,72,486,855,500,423,2.9
693,0,193,28,20,2419,1585,400,10130,3.9
694,0,63,3,62,594,1483,200,6909,3.9
695,0,186,28,13,134,337,500,8335,3.8
696,0,28,3,72,316,280,400,1574,3.3
697,0,423,3,30,1285,952,150,2728,4.3
698,0,102,3,0,931,173,400,5969,4.0
699,0,131,3,69,1363,1117,400,13421,4.1
700,0,164,3,0,4370,767,250,4279,4.0
701,0,102,3,13,693,350,450,13047,3.9
702,0,70,3,30,1328,765,350,12413,3.9
703,0,188,3,30,4432,955,400,7180,3.9
704,0,46,3,35,1730,957,300,2392,3.8
705,0,677,3,45,2606,770,500,9320,4.4
706,0,40,3,41,5043,440,400,2686,3.9
707,0,99,3,30,442,952,400,5220,3.9
708,0,93,3,72,1768,179,800,12394,4.0
709,0,69,3,14,1620,348,700,4655,3.8
710,0,41,3,29,940,179,500,11265,4.1
711,0,65,3,30,3374,952,200,10144,4.0
712,1,448,28,20,727,693,700,7706,4.1
713,0,46,28,13,3640,500,600,10340,4.1
714,0,132,28,29,1753,179,300,7799,4.3
715,0,237,28,30,4178,789,500,7948,4.1
716,0,239,28,30,1721,787,500,7502,3.9
717,0,521,28,13,3885,402,550,2411,4.1
718,0,319,28,30,3270,771,500,2042,4.0
719,0,89,28,30,2634,953,400,7591,3.8
720,0,63,28,3,3641,189,600,4380,3.2
721,0,231,28,30,3644,791,800,4124,2.9
722,0,796,3,20,2338,284,550,12190,3.6
723,1,500,3,20,369,1433,1000,3631,3.8
724,1,681,3,20,1471,1270,800,12584,3.9
725,0,207,3,20,1035,235,700,4541,3.8
726,0,532,3,20,1053,608,800,6001,4.0
727,0,421,3,20,1175,602,700,10624,4.2
728,0,319,3,20,1112,1192,650,3691,3.9
729,1,1025,3,20,1240,1152,1000,12453,4.1
730,1,225,3,20,1232,284,700,1854,3.6
731,1,200,3,13,2858,381,700,8568,4.0
732,1,739,3,20,967,294,800,8221,4.0
733,0,149,3,20,2435,1054,400,10746,3.8
734,0,102,3,13,693,350,450,13047,3.9
735,0,110,3,20,2595,42,800,3203,3.7
736,0,171,3,13,1578,330,300,1352,3.7
737,0,37,3,13,4894,357,400,4547,3.7
738,1,1227,3,20,4594,114,900,2019,3.9
739,0,124,3,13,4272,444,500,1794,3.9
740,0,335,3,20,381,1192,500,1603,2.8
741,0,49,3,13,1947,330,600,4546,3.9
742,0,89,3,20,4720,1192,550,7529,3.8
743,0,425,3,20,1987,1593,400,8252,2.7
744,0,101,3,20,423,1075,500,8692,4.0
745,0,133,3,20,4020,1205,500,13843,3.2
746,0,160,3,20,1379,602,850,13805,2.7
747,0,186,3,20,3694,1594,450,2072,3.4
748,0,69,3,14,1620,348,700,4655,3.8
749,0,288,3,12,1230,215,400,13383,4.4
750,1,551,3,20,2445,1232,600,10636,3.5
751,0,122,3,20,3144,607,500,1670,3.0
752,0,106,3,20,257,1192,450,949,2.9
753,1,200,3,20,2671,600,1000,4635,2.9
754,0,66,3,20,3978,1192,600,11017,3.2
755,0,80,3,20,1903,45,650,13456,2.8
756,0,170,3,20,1382,974,600,4031,2.6
757,0,66,3,20,371,588,800,832,3.4
758,0,162,3,20,4144,1192,500,1216,3.6
759,1,90,3,20,1,1445,800,1428,2.9
760,0,90,3,20,3237,1192,750,3565,2.2
761,0,96,3,20,784,1288,500,1127,2.4
762,0,116,3,20,4827,1419,400,9605,3.4
763,0,132,3,12,2216,1648,250,748,3.6
764,0,55,3,62,2736,1585,300,7378,3.8
765,0,114,3,20,3206,519,1000,5465,3.0
766,0,291,3,20,1645,1596,250,1533,2.3
767,1,257,3,20,2049,72,800,9903,3.8
768,0,398,3,62,3678,1585,400,12771,4.0
769,0,177,3,62,4087,1108,400,10698,4.0
770,0,256,3,62,598,320,500,10739,4.0
771,0,78,3,62,1357,1152,400,975,3.9
772,0,312,3,62,1818,1152,400,828,3.8
773,0,168,3,62,4708,1106,600,12695,3.7
774,0,315,3,62,900,1318,500,12189,4.1
775,0,108,3,62,4546,1080,600,1558,3.7
776,0,314,3,62,3875,1470,800,8070,3.7
777,0,188,3,30,4432,955,400,7180,3.9
778,0,139,3,62,2654,1264,400,10247,3.7
779,0,472,3,62,718,321,600,4101,3.8
780,0,369,3,62,4089,320,400,8282,3.8
781,0,197,3,62,4956,1543,150,6544,3.9
782,0,46,3,35,1730,957,300,2392,3.8
783,0,50,3,41,3210,519,400,6469,3.3
784,0,201,3,62,3439,1192,250,97,3.9
785,0,289,3,62,500,6,400,5340,4.2
786,0,144,3,62,970,1214,350,857,3.2
787,0,224,3,62,83,1055,400,8931,3.4
788,0,166,3,62,962,1215,600,1162,3.1
789,0,167,3,62,4269,1503,600,3058,3.2
790,0,597,3,62,3442,1152,400,12314,4.0
791,0,56,3,62,1061,298,500,12657,3.8
792,0,137,3,62,2126,83,300,4432,3.6
793,0,114,3,62,1254,1186,500,12951,3.9
794,0,75,3,62,867,1447,200,13185,3.9
795,0,148,3,62,4772,1543,250,8515,3.2
796,0,204,3,62,3807,1461,750,11726,2.4
797,0,153,3,62,2790,195,600,1652,2.9
798,0,63,3,62,594,1483,200,6909,3.9
799,0,48,3,65,4896,547,650,1097,2.7
800,0,170,3,62,794,1252,250,13461,3.8
801,0,92,3,41,1213,672,1100,1531,3.8
802,0,102,3,62,4242,1192,350,10215,2.8
803,0,56,3,62,2734,1583,400,4690,3.5
804,0,85,3,62,2714,1611,250,7417,2.9
805,0,58,3,62,3144,201,250,1830,2.9
806,0,51,3,62,2,1152,300,6785,3.7
807,0,212,3,62,3447,1152,400,13769,4.0
808,0,182,3,41,742,1177,600,4506,3.8
809,0,158,3,62,10,1192,300,616,2.4
810,0,323,3,41,3565,1472,800,13916,3.6
811,0,175,3,62,257,41,250,1709,3.1
812,0,2781,28,21,2826,1166,1200,2282,4.5
813,1,3844,28,20,2630,1321,1600,12525,4.7
814,0,353,28,20,3241,1412,1200,12464,4.3
815,1,4312,28,52,3946,623,1600,12543,4.4
816,1,1196,28,5,1539,801,1500,9940,4.3
817,1,311,28,20,4737,1432,1300,915,4.6
818,1,1212,28,20,2480,1486,1200,2492,4.2
819,1,1235,28,20,826,1419,800,11757,4.1
820,1,1763,28,4,1408,897,1300,13555,3.9
821,1,1538,28,20,2331,163,1000,10444,4.1
822,0,954,28,20,2028,1610,400,13121,4.1
823,1,585,28,21,4662,686,1200,7510,4.1
824,0,374,28,20,3313,264,750,4071,4.2
825,1,1028,28,21,4538,612,1100,2374,4.2
826,1,448,28,20,727,693,700,7708,4.1
827,1,1187,28,26,1000,975,1200,3850,4.1
828,0,180,28,20,1924,1210,550,11347,4.0
829,1,1010,28,58,225,880,1300,13736,4.0
830,0,230,28,20,3708,1292,1000,515,4.2
831,1,842,28,21,1443,1542,1100,4245,4.1
832,1,1320,28,20,1895,1218,1200,7087,4.1
833,1,790,28,20,1601,694,1300,5041,4.0
834,0,915,28,20,2198,1152,600,5134,3.8
835,1,756,28,20,2576,1152,1000,9108,3.8
836,0,34,28,20,4499,1087,750,10431,3.9
837,1,347,28,20,4723,1291,1000,4515,4.0
838,1,293,28,20,2487,934,500,13099,4.1
839,0,347,28,20,3203,607,600,2955,3.9
840,0,587,28,20,2893,556,700,11821,4.1
841,0,1306,28,20,2102,623,750,8161,4.0
842,1,466,28,20,2959,1060,700,5441,4.1
843,0,129,28,62,3318,1585,300,8469,4.0
844,0,217,28,20,2708,1419,500,4843,3.7
845,0,115,28,62,271,1205,350,10828,3.8
846,0,59,28,20,4239,1419,400,7619,3.8
847,0,535,28,20,3357,1300,950,3162,3.7
848,0,228,28,62,1136,1246,400,3457,3.8
849,0,178,28,20,1706,1585,450,1227,3.9
850,1,727,28,13,1677,414,800,2576,3.9
851,0,243,28,20,791,284,450,7129,3.7
852,0,521,28,13,3885,402,550,2411,4.1
853,0,51,28,20,3487,1447,600,2896,2.9
854,1,4381,28,22,960,1464,600,1916,4.4
855,0,193,28,20,981,1551,500,4182,4.0
856,0,177,28,62,3958,1362,400,11643,3.8
857,1,165,28,20,2116,1588,1000,3560,3.9
858,0,97,28,21,2607,1555,1100,5001,3.4
859,0,132,28,13,3921,502,400,1380,3.7
860,0,82,28,47,1541,1468,1000,7725,3.8
861,0,407,28,20,2538,1192,500,5509,3.9
862,0,46,28,13,2011,316,450,2714,3.8
863,0,177,28,20,847,1218,950,12255,3.3
864,0,146,28,20,1169,519,600,150,3.8
865,0,320,28,20,2032,1380,600,1661,3.1
866,0,48,28,13,1684,434,550,4761,3.4
867,0,175,28,20,4018,1152,450,1453,2.3
868,0,64,28,20,2986,1550,750,2564,3.1
869,0,65,28,20,2344,1416,750,9964,3.5
870,0,55,28,20,42,64,800,4152,3.0
871,0,48,28,20,2407,1331,800,13377,3.7
872,0,57,28,20,4107,602,650,3607,3.0
873,0,127,28,13,3842,465,700,899,3.7
874,0,321,28,62,4600,1237,400,2426,2.5
875,0,92,28,62,1673,1598,300,7475,3.9
876,0,115,28,62,4962,1543,200,13493,3.9
877,0,386,28,62,4926,1472,600,8277,3.9
878,0,212,28,62,326,234,350,7681,3.3
879,0,231,28,30,3644,791,800,4124,2.9
880,0,62,28,62,2110,322,300,9636,3.9
881,1,612,0,21,278,139,1500,2966,4.1
882,0,827,0,20,797,1486,500,5714,4.0
883,0,362,0,20,2581,1152,600,9043,3.9
884,0,135,0,20,4581,1192,500,4114,3.7
885,0,244,0,62,3994,200,400,7953,4.0
886,0,102,0,20,4813,1585,600,2596,3.0
887,0,115,0,20,4871,563,550,8713,3.7
888,0,465,0,62,2620,1175,300,5467,4.2
889,0,173,0,62,4047,1457,250,2991,3.9
890,0,83,0,62,22,854,400,5198,4.1
891,0,107,0,62,3482,1152,300,12393,4.0
892,0,28,0,20,257,1192,500,5159,3.7
893,0,194,0,62,3432,1152,400,2921,3.7
894,0,76,0,62,330,1192,500,11608,2.7
895,0,75,0,62,4933,1434,400,8336,2.6
896,0,126,0,62,2522,563,300,213,2.9
897,0,435,0,20,2451,195,650,3285,3.9
898,0,255,0,62,3511,1152,250,1387,2.9
899,1,2488,3,57,2140,1339,900,10797,4.4
900,1,2237,3,21,3784,742,1200,3200,4.4
901,1,1337,3,46,1556,7,1700,2388,3.9
902,1,681,3,20,1471,1270,800,12584,3.9
903,0,2781,28,21,2826,1166,1200,2281,4.5
904,1,4312,28,52,3946,623,1600,12542,4.4
905,1,1763,28,4,1408,897,1300,13550,3.9
906,1,585,28,21,4662,686,1200,7509,4.1
907,1,1187,28,26,1000,975,1200,3846,4.1
908,1,1010,28,58,225,880,1300,13738,4.0
909,1,842,28,21,1443,1542,1100,4245,4.1
910,0,97,28,21,2607,1555,1100,5001,3.4
911,1,612,0,21,278,139,1500,2965,4.1
912,1,2022,30,20,4970,1412,1000,8083,4.2
913,0,166,4,20,3382,1402,600,9698,3.8
914,0,286,4,20,3263,1152,600,3251,3.8
915,1,2303,30,20,3280,1192,950,10369,4.1
916,1,2339,30,20,4980,1202,1500,7552,4.1
917,0,4884,30,20,1227,1398,750,7212,4.4
918,1,775,1,20,3573,1382,800,6333,4.1
919,0,918,1,16,1385,482,800,2107,3.8
920,0,74,85,20,2109,670,1000,3648,3.8
921,0,139,30,20,4241,1273,550,7222,4.1
922,1,176,30,20,2995,1154,1350,4313,3.8
923,1,584,30,20,4649,1377,1200,10157,3.8
924,1,633,30,16,4815,411,800,3806,4.3
925,1,102,30,13,3604,377,800,13179,4.1
926,1,1755,4,22,139,1464,600,6466,4.6
927,0,240,4,13,2119,330,700,6170,3.9
928,0,148,4,22,3507,1190,550,12788,3.8
929,0,219,4,13,3798,453,600,5789,4.0
930,0,216,4,13,3587,389,500,4825,4.1
931,0,514,4,13,3840,456,600,3078,3.7
932,0,58,4,13,2641,434,400,6586,3.4
933,1,1252,30,22,2978,919,800,12811,4.3
934,0,704,30,13,1623,330,500,6662,4.2
935,0,796,30,13,3834,435,400,11776,4.1
936,1,731,30,13,3898,391,800,5570,4.2
937,0,223,30,13,526,499,800,5031,4.2
938,0,707,30,13,2332,443,850,12581,4.1
939,0,261,30,13,4449,387,700,5073,4.2
940,1,150,1,13,2857,460,600,426,4.2
941,1,1901,30,13,3652,421,800,7472,4.2
942,0,324,1,13,3821,460,700,2309,4.0
943,0,228,30,13,3830,357,400,10728,4.6
944,0,504,1,13,5091,483,550,5044,4.2
945,0,130,30,13,3860,471,650,3384,4.1
946,0,918,1,16,1385,482,800,2107,3.8
947,0,90,1,13,2147,330,650,1746,3.8
948,0,144,1,13,3569,531,700,2462,3.8
949,0,46,30,13,1627,330,400,5131,3.8
950,0,62,30,13,4238,330,150,4886,4.0
951,1,291,30,13,620,366,650,3412,3.9
952,0,59,30,16,1692,434,550,13916,3.2
953,0,62,30,65,1594,546,650,1105,2.9
954,0,157,30,13,1694,344,450,2763,2.6
955,0,168,30,13,1322,435,400,13916,3.7
956,0,627,1,29,4349,920,450,13810,3.9
957,0,414,30,62,550,328,500,3725,4.1
958,0,95,30,11,5073,212,400,9668,4.2
959,0,4884,30,20,1227,1398,750,7215,4.4
960,0,771,1,20,3419,1585,450,4367,4.0
961,0,64,4,62,3836,1506,500,6938,4.2
962,0,233,4,62,878,1624,200,1657,4.1
963,0,505,1,62,538,320,450,8281,3.8
964,0,201,1,62,2760,1593,300,11112,4.1
965,0,774,42,20,1081,236,800,4911,4.0
966,0,125,28,62,3516,1173,250,1732,3.7
967,0,540,4,20,4218,1349,650,1810,3.8
968,0,176,4,62,1294,1503,600,6429,3.7
969,0,91,28,72,3957,296,500,3718,3.6
970,0,133,4,62,1780,1632,200,8778,3.8
971,1,354,1,20,4688,149,800,8031,4.2
972,0,518,28,20,1658,1585,400,10142,3.6
973,0,504,1,13,5091,483,550,5044,4.2
974,0,1720,4,62,2235,1351,400,6857,4.1
975,0,107,4,9,2522,219,150,9449,3.7
976,0,55,0,62,1218,233,300,10962,3.9
977,0,395,30,62,3426,1192,300,7019,3.2
978,0,78,30,62,1784,1075,100,10150,4.0
979,0,332,28,62,3118,1585,300,1479,4.0
980,0,1975,28,20,2447,292,800,9589,4.0
981,0,618,30,20,3968,286,750,10522,4.0
982,0,261,73,20,270,1192,500,1756,3.3
983,0,253,30,30,1612,771,300,3441,4.0
984,0,750,4,20,1704,1273,500,9456,3.9
985,1,2556,1,22,1975,1464,600,12415,4.6
986,0,210,30,11,4885,776,400,5966,3.9
987,0,71,4,30,2294,955,400,5632,3.8
988,0,230,1,29,4008,233,650,65,3.9
989,0,444,4,62,4703,1543,100,2132,4.2
990,0,630,30,62,3520,1450,200,5533,4.3
991,1,175,30,20,2004,1587,500,2260,4.1
992,0,441,1,62,257,1588,400,10477,3.9
993,1,2723,0,20,759,294,800,7691,4.1
994,0,693,1,20,4674,1470,750,12043,3.8
995,0,4401,30,20,1032,284,600,1719,4.4
996,0,172,1,29,3365,1461,750,9037,3.9
997,0,319,3,20,1112,1192,650,3691,3.9
998,0,170,28,62,1578,860,200,5757,3.7
999,0,208,30,12,2205,1648,250,942,3.2
1000,0,163,4,62,5117,682,500,10819,4.1
1001,0,97,30,62,1016,1382,350,3956,3.7
1002,0,415,1,62,4232,1186,500,3877,4.2
1003,1,291,30,13,620,366,650,3412,3.9
1004,0,1647,1,20,3216,607,600,8334,4.2
1005,1,364,30,20,3195,1661,1200,5920,4.1
1006,0,70,1,62,2737,1543,100,12115,3.8
1007,0,80,1,62,4135,1666,250,2202,3.5
1008,0,264,1,62,2423,1543,200,9046,3.9
1009,0,166,30,62,4943,1585,400,9421,4.0
1010,0,134,30,62,3449,1643,400,3385,3.9
1011,0,364,4,20,2728,1562,550,8686,4.1
1012,0,449,30,13,4465,360,400,13506,4.2
1013,0,56,4,30,5082,771,400,551,3.9
1014,0,148,30,62,4055,1117,400,4550,3.9
1015,0,53,1,29,2806,1109,600,13673,4.0
1016,1,2115,1,20,3847,1477,800,501,4.2
1017,0,67,30,62,909,815,200,3478,3.9
1018,0,287,1,62,3406,1152,350,11173,4.2
1019,0,84,1,62,1644,1585,250,3323,3.6
1020,1,2171,28,60,1546,10,1200,13702,4.2
1021,1,1428,28,20,3352,63,800,6764,4.2
1022,0,93,4,62,2793,1624,200,896,3.7
1023,1,1227,3,20,4594,114,900,2018,3.9
1024,0,164,30,62,282,254,400,623,4.1
1025,0,577,30,20,5023,1417,900,550,3.8
1026,1,166,30,20,4092,921,800,7145,4.2
1027,0,32,1,62,2094,1482,150,13381,3.5
1028,0,104,30,62,2171,815,200,2545,3.9
1029,0,38,1,30,2109,945,150,2456,3.9
1030,0,155,30,9,4480,226,300,12883,4.5
1031,1,3227,0,25,3373,1152,1600,2401,4.2
1032,0,109,73,20,4899,614,500,2855,2.8
1033,0,662,28,20,2070,199,650,5230,3.7
1034,1,784,0,20,3361,714,800,6585,4.5
1035,0,73,73,20,290,1152,500,13010,3.0
1036,0,85,28,62,4848,1486,300,7647,3.9
1037,0,659,30,30,2470,179,500,12509,4.3
1038,0,152,30,30,5043,771,350,4178,3.8
1039,0,337,30,62,3221,545,300,1799,4.1
1040,0,191,4,62,2757,1632,250,6027,4.2
1041,0,108,30,62,709,327,500,4904,4.0
1042,0,438,30,30,4179,789,500,6062,4.1
1043,0,49,30,62,2720,1583,200,5897,3.9
1044,0,276,4,62,573,320,500,5620,3.6
1045,1,1539,0,20,3400,1050,800,2824,4.2
1046,1,1063,30,21,3608,983,1200,6556,4.1
1047,0,195,30,20,4118,595,800,5279,3.6
1048,0,211,30,20,4348,838,500,2274,3.9
1049,0,860,1,30,3103,787,500,7631,4.3
1050,0,289,3,62,500,6,400,5340,4.2
1051,0,146,1,9,250,213,400,9666,4.2
1052,0,169,28,13,5050,359,600,9862,4.2
1053,0,134,30,62,4134,864,350,7932,3.9
1054,0,113,73,62,4136,859,250,9809,3.9
1055,0,91,30,62,832,228,200,12243,3.9
1056,0,237,1,62,962,1567,200,3879,3.7
1057,1,197,30,57,2827,534,1000,12651,3.8
1058,0,133,1,13,2906,439,800,336,3.9
1059,0,90,28,0,1769,179,500,10334,4.0
1060,1,1252,30,22,2978,919,800,12810,4.3
1061,0,796,30,13,3834,435,400,11776,4.1
1062,0,918,1,16,1385,482,800,2107,3.8
1063,0,155,30,20,3675,1593,450,9191,3.8
1064,0,240,4,13,2119,330,700,6170,3.9
1065,0,41,0,13,2120,399,700,4126,3.6
1066,0,217,85,62,3740,1470,800,10093,3.7
1067,0,73,4,0,2638,192,300,11069,4.0
1068,0,192,30,30,3272,787,300,11904,4.1
1069,0,53,30,62,5097,949,250,1884,3.8
1070,0,61,73,9,2134,212,150,10809,3.9
1071,0,242,30,20,3132,1085,650,8563,3.8
1072,0,465,30,20,781,1593,600,7439,4.0
1073,0,324,1,13,3821,460,700,2311,4.0
1074,0,307,73,20,3027,1141,700,2134,2.6
1075,0,47,30,66,390,842,400,11698,3.7
1076,1,150,1,13,2857,460,600,426,4.2
1077,0,290,1,62,1095,1211,450,2420,3.0
1078,0,356,30,30,3749,771,400,11617,4.4
1079,0,249,30,30,1278,771,300,5322,4.2
1080,0,82,0,62,575,325,1000,2253,3.8
1081,0,91,30,13,2884,437,300,6587,3.9
1082,0,164,4,62,3906,1472,600,10604,3.8
1083,0,179,1,20,2258,1204,600,1548,3.5
1084,0,153,28,41,444,425,400,5526,3.9
1085,0,79,30,20,311,71,600,205,3.5
1086,0,558,4,62,246,1543,150,8453,4.1
1087,0,197,1,30,437,765,300,909,4.0
1088,1,1129,30,20,3864,1005,1300,8942,4.3
1089,0,89,30,62,2021,1547,200,5188,4.0
1090,0,45,1,20,3721,1479,800,3922,2.8
1091,0,54,4,13,3597,357,600,8467,3.7
1092,1,442,30,60,3722,690,1200,13213,4.1
1093,0,659,30,12,3340,215,600,5486,4.4
1094,0,261,30,13,4449,387,700,5076,4.2
1095,0,176,4,20,448,67,800,11798,4.1
1096,0,61,4,62,4666,1017,100,5418,3.8
1097,0,75,1,62,4444,834,200,2024,3.8
1098,1,1872,0,13,862,392,900,6684,4.5
1099,0,30,30,9,2702,229,100,7368,4.1
1100,0,105,1,20,3734,1674,700,3133,3.6
1101,0,74,4,62,1651,1585,300,6820,3.8
1102,0,136,30,62,4959,1567,350,4326,4.0
1103,0,71,30,20,1114,1205,450,13645,3.7
1104,0,178,28,30,5079,765,400,9797,3.9
1105,0,233,30,20,1724,1003,800,8829,3.9
1106,0,97,4,20,2705,1571,400,4058,2.7
1107,0,144,1,13,3569,531,700,2462,3.8
1108,0,137,0,62,2430,1447,300,4539,2.8
1109,1,970,30,54,1519,1309,1500,2751,4.1
1110,0,135,1,20,4647,1218,800,6065,3.9
1111,0,514,4,13,3840,456,600,3078,3.7
1112,0,914,28,4,211,1262,1000,2468,3.9
1113,0,177,30,20,3967,1207,700,12347,2.9
1114,0,157,85,20,2667,1192,450,607,3.9
1115,0,70,1,30,5043,844,400,8718,3.9
1116,0,247,30,13,2640,404,400,12472,3.9
1117,0,62,1,65,3571,981,600,5825,3.6
1118,0,57,30,62,2534,1325,400,231,3.0
1119,0,204,30,30,1283,952,300,12080,4.1
1120,0,519,1,20,4920,559,900,3205,3.9
1121,0,119,28,20,2319,1481,800,1530,4.1
1122,0,130,30,13,3860,471,650,3384,4.1
1123,0,208,28,20,1775,600,650,6775,2.6
1124,1,349,1,20,4548,1515,1200,5186,4.0
1125,0,128,1,62,2565,1192,300,13916,3.3
1126,0,1778,30,62,1710,1440,200,1062,4.0
1127,0,279,4,62,1321,871,200,6759,4.1
1128,0,469,4,20,2776,1204,750,8598,3.8
1129,0,322,30,20,5001,1543,400,10840,4.3
